start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
01-01-2016,21,11,01-01-2016,21,17,Jan,2016,Business,Fort Pierce,Fort Pierce,8.207633999999999,Meal/Entertain,6,82.07633999999999,Friday,Evening
02-01-2016,1,25,02-01-2016,1,37,Jan,2016,Business,Fort Pierce,Fort Pierce,8.0467,Meal/Entertain,12,40.23349999999999,Saturday,Night
02-01-2016,20,25,02-01-2016,20,38,Jan,2016,Business,Fort Pierce,Fort Pierce,7.724831999999999,Errand/Supplies,13,35.653070769230766,Saturday,Evening
05-01-2016,17,31,05-01-2016,17,45,Jan,2016,Business,Fort Pierce,Fort Pierce,7.563898,Meeting,14,32.41670571428571,Tuesday,Afternoon
06-01-2016,14,42,06-01-2016,15,49,Jan,2016,Business,Fort Pierce,West Palm Beach,102.51495800000001,Customer Visit,67,91.80444,Wednesday,Afternoon
06-01-2016,17,15,06-01-2016,17,19,Jan,2016,Business,West Palm Beach,West Palm Beach,6.9201619999999995,Meal/Entertain,4,103.80242999999999,Wednesday,Afternoon
06-01-2016,17,30,06-01-2016,17,35,Jan,2016,Business,West Palm Beach,Palm Beach,11.426314,Meeting,5,137.115768,Wednesday,Afternoon
07-01-2016,13,27,07-01-2016,13,33,Jan,2016,Business,Cary,Cary,1.2874720000000002,Meeting,6,12.874720000000002,Thursday,Afternoon
10-01-2016,8,5,10-01-2016,8,25,Jan,2016,Business,Cary,Morrisville,13.357522000000001,Meeting,20,40.07256600000001,Sunday,Morning
10-01-2016,12,17,10-01-2016,12,44,Jan,2016,Business,Jamaica,New York,26.55411,Customer Visit,27,59.00913333333334,Sunday,Morning
10-01-2016,15,8,10-01-2016,15,51,Jan,2016,Business,New York,Queens,17.380872,Meeting,43,24.252379534883723,Sunday,Afternoon
10-01-2016,18,18,10-01-2016,18,53,Jan,2016,Business,Elmhurst,New York,12.07005,Meeting,35,20.691514285714284,Sunday,Afternoon
10-01-2016,19,12,10-01-2016,19,32,Jan,2016,Business,Midtown,East Harlem,9.977908000000001,Meeting,20,29.933724000000005,Sunday,Evening
11-01-2016,8,55,11-01-2016,9,21,Jan,2016,Business,East Harlem,NoMad,10.299776000000001,Temporary Site,26,23.768713846153847,Monday,Morning
11-01-2016,11,56,11-01-2016,12,3,Jan,2016,Business,Flatiron District,Midtown,2.5749440000000003,Errand/Supplies,7,22.070948571428573,Monday,Morning
11-01-2016,13,32,11-01-2016,13,46,Jan,2016,Business,Midtown,Midtown East,2.735878,Meal/Entertain,14,11.725191428571428,Monday,Afternoon
11-01-2016,14,30,11-01-2016,14,43,Jan,2016,Business,Midtown East,Midtown,3.057746,Meal/Entertain,13,14.112673846153845,Monday,Afternoon
12-01-2016,12,33,12-01-2016,12,49,Jan,2016,Business,Midtown,Hudson Square,3.057746,Meal/Entertain,16,11.466547499999999,Tuesday,Morning
12-01-2016,12,53,12-01-2016,13,9,Jan,2016,Business,Hudson Square,Lower Manhattan,6.43736,Meal/Entertain,16,24.1401,Tuesday,Morning
12-01-2016,14,42,12-01-2016,14,56,Jan,2016,Business,Lower Manhattan,Hudson Square,2.896812,Errand/Supplies,14,12.414908571428573,Tuesday,Afternoon
12-01-2016,15,13,12-01-2016,15,28,Jan,2016,Business,Hudson Square,Hell's Kitchen,3.8624159999999996,Customer Visit,15,15.449663999999999,Tuesday,Afternoon
12-01-2016,15,42,12-01-2016,15,54,Jan,2016,Business,Hell's Kitchen,Midtown,3.21868,Errand/Supplies,12,16.0934,Tuesday,Afternoon
12-01-2016,16,2,12-01-2016,17,0,Jan,2016,Business,New York,Queens County,24.301033999999998,Meeting,58,25.13900068965517,Tuesday,Afternoon
13-01-2016,13,54,13-01-2016,14,7,Jan,2016,Business,Downtown,Gulfton,18.024607999999997,Meeting,13,83.19049846153844,Wednesday,Afternoon
13-01-2016,15,0,13-01-2016,15,28,Jan,2016,Business,Gulfton,Downtown,18.990212,Meeting,28,40.69331142857143,Wednesday,Afternoon
14-01-2016,16,29,14-01-2016,17,5,Jan,2016,Business,Houston,Houston,35.244546,Customer Visit,36,58.74091,Thursday,Afternoon
14-01-2016,21,39,14-01-2016,21,45,Jan,2016,Business,Eagan Park,Jamestown Court,6.276426,Errand/Supplies,6,62.76425999999999,Thursday,Evening
15-01-2016,0,41,15-01-2016,1,1,Jan,2016,Business,Morrisville,Cary,12.87472,Errand/Supplies,20,38.62416,Friday,Night
15-01-2016,11,43,15-01-2016,12,3,Jan,2016,Business,Cary,Durham,16.737136,Meal/Entertain,20,50.211408,Friday,Morning
15-01-2016,13,26,15-01-2016,13,44,Jan,2016,Business,Durham,Cary,16.737136,Meal/Entertain,18,55.79045333333333,Friday,Afternoon
18-01-2016,14,55,18-01-2016,15,6,Jan,2016,Business,Cary,Cary,7.724831999999999,Meal/Entertain,11,42.13544727272727,Monday,Afternoon
18-01-2016,16,13,18-01-2016,16,24,Jan,2016,Business,Farmington Woods,Whitebridge,7.563898,Meal/Entertain,11,41.257625454545455,Monday,Afternoon
19-01-2016,9,9,19-01-2016,9,23,Jan,2016,Business,Whitebridge,Lake Wellingborough,11.587248,Meal/Entertain,14,49.65963428571429,Tuesday,Morning
19-01-2016,10,55,19-01-2016,11,9,Jan,2016,Business,Lake Wellingborough,Whitebridge,12.230984,Temporary Site,14,52.418502857142855,Tuesday,Morning
20-01-2016,10,36,20-01-2016,11,11,Jan,2016,Business,Cary,Raleigh,27.519714,Meeting,35,47.17665257142857,Wednesday,Morning
20-01-2016,11,48,20-01-2016,12,19,Jan,2016,Business,Fayetteville Street,Umstead,24.301033999999998,Meeting,31,47.0342593548387,Wednesday,Morning
20-01-2016,13,25,20-01-2016,14,19,Jan,2016,Business,Raleigh,Cary,64.695468,Customer Visit,54,71.88385333333333,Wednesday,Afternoon
21-01-2016,14,25,21-01-2016,14,29,Jan,2016,Business,Cary,Cary,2.5749440000000003,Errand/Supplies,4,38.62416,Thursday,Afternoon
21-01-2016,14,43,21-01-2016,14,51,Jan,2016,Business,Cary,Cary,3.8624159999999996,Meal/Entertain,8,28.96812,Thursday,Afternoon
21-01-2016,16,1,21-01-2016,16,6,Jan,2016,Business,Cary,Cary,1.60934,Meal/Entertain,5,19.31208,Thursday,Afternoon
26-01-2016,10,41,26-01-2016,10,50,Jan,2016,Business,Whitebridge,Hazelwood,3.21868,Meal/Entertain,9,21.457866666666668,Tuesday,Morning
26-01-2016,12,33,26-01-2016,12,41,Jan,2016,Business,Hazelwood,Whitebridge,3.7014819999999995,Errand/Supplies,8,27.761114999999997,Tuesday,Morning
26-01-2016,16,24,26-01-2016,16,32,Jan,2016,Business,Whitebridge,Westpark Place,3.057746,Errand/Supplies,8,22.933094999999998,Tuesday,Afternoon
26-01-2016,17,17,26-01-2016,17,22,Jan,2016,Business,Cary,Cary,2.2530759999999996,Errand/Supplies,5,27.036911999999997,Tuesday,Afternoon
26-01-2016,17,27,26-01-2016,17,29,Jan,2016,Business,Cary,Cary,0.80467,Errand/Supplies,2,24.1401,Tuesday,Afternoon
27-01-2016,9,24,27-01-2016,9,31,Jan,2016,Business,Cary,Cary,2.896812,Meeting,7,24.829817142857145,Wednesday,Morning
27-01-2016,10,19,27-01-2016,10,48,Jan,2016,Business,Cary,Raleigh,30.094658,Customer Visit,29,62.264809655172414,Wednesday,Morning
27-01-2016,12,34,27-01-2016,12,44,Jan,2016,Business,Fairmont,Meredith Townes,5.471756,Customer Visit,10,32.830536,Wednesday,Morning
27-01-2016,14,5,27-01-2016,14,13,Jan,2016,Business,Raleigh,Raleigh,4.345218,Customer Visit,8,32.589135,Wednesday,Afternoon
27-01-2016,14,46,27-01-2016,15,8,Jan,2016,Business,Raleigh,Cary,20.760486,Customer Visit,22,56.619507272727276,Wednesday,Afternoon
28-01-2016,12,28,28-01-2016,13,0,Jan,2016,Business,Cary,Raleigh,30.57746,Temporary Site,32,57.3327375,Thursday,Morning
28-01-2016,15,11,28-01-2016,15,31,Jan,2016,Business,Meredith Townes,Leesville Hollow,23.657297999999997,Meeting,20,70.97189399999999,Thursday,Afternoon
28-01-2016,16,21,28-01-2016,16,51,Jan,2016,Business,Raleigh,Cary,25.266638,Meeting,30,50.533276,Thursday,Afternoon
29-01-2016,9,31,29-01-2016,9,45,Jan,2016,Business,Cary,Cary,7.402963999999999,Customer Visit,14,31.726988571428567,Friday,Morning
29-01-2016,10,56,29-01-2016,11,7,Jan,2016,Business,Cary,Cary,8.368568,Meeting,11,45.64673454545455,Friday,Morning
29-01-2016,11,43,29-01-2016,12,3,Jan,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408,Friday,Morning
29-01-2016,13,24,29-01-2016,13,47,Jan,2016,Business,Durham,Cary,16.254334,Meeting,23,42.40261043478261,Friday,Afternoon
29-01-2016,18,31,29-01-2016,18,52,Jan,2016,Business,Cary,Apex,9.334171999999999,Errand/Supplies,21,26.669062857142855,Friday,Afternoon
29-01-2016,21,21,29-01-2016,21,40,Jan,2016,Business,Apex,Cary,8.85137,Meal/Entertain,19,27.951694736842104,Friday,Evening
30-01-2016,16,21,30-01-2016,16,33,Jan,2016,Business,Cary,Apex,9.173238,Errand/Supplies,12,45.866189999999996,Saturday,Afternoon
30-01-2016,18,9,30-01-2016,18,24,Jan,2016,Business,Apex,Cary,9.173238,Customer Visit,15,36.692952,Saturday,Afternoon
01-02-2016,10,35,01-02-2016,11,15,Feb,2016,Business,Cary,Chapel Hill,31.221196,Customer Visit,40,46.831794,Monday,Morning
01-02-2016,12,10,01-02-2016,12,43,Feb,2016,Business,Chapel Hill,Cary,37.497622,Customer Visit,33,68.17749454545454,Monday,Morning
01-02-2016,12,56,01-02-2016,13,7,Feb,2016,Business,Northwoods,Whitebridge,6.276426,Meal/Entertain,11,34.23505090909091,Monday,Morning
02-02-2016,13,4,02-02-2016,13,23,Feb,2016,Business,Whitebridge,Williamsburg Manor,13.357522000000001,Meeting,19,42.181648421052635,Tuesday,Afternoon
02-02-2016,13,51,02-02-2016,14,6,Feb,2016,Business,Cary,Cary,9.65604,Errand/Supplies,15,38.62416,Tuesday,Afternoon
02-02-2016,14,38,02-02-2016,14,42,Feb,2016,Business,Cary,Cary,2.5749440000000003,Errand/Supplies,4,38.62416,Tuesday,Afternoon
04-02-2016,8,40,04-02-2016,9,1,Feb,2016,Business,Cary,Morrisville,8.368568,Errand/Supplies,21,23.910194285714287,Thursday,Morning
04-02-2016,9,37,04-02-2016,10,9,Feb,2016,Business,Morrisville,Cary,15.610598,Meal/Entertain,32,29.269871249999998,Thursday,Morning
04-02-2016,10,26,04-02-2016,10,32,Feb,2016,Business,Cary,Cary,2.5749440000000003,Meal/Entertain,6,25.749440000000003,Thursday,Morning
04-02-2016,15,59,04-02-2016,16,3,Feb,2016,Business,Cary,Cary,1.7702740000000001,Meal/Entertain,4,26.55411,Thursday,Afternoon
04-02-2016,16,35,04-02-2016,16,39,Feb,2016,Business,Cary,Cary,2.5749440000000003,Meal/Entertain,4,38.62416,Thursday,Afternoon
04-02-2016,18,4,04-02-2016,18,31,Feb,2016,Business,Whitebridge,Macgregor Downs,14.48406,Meeting,27,32.1868,Thursday,Afternoon
04-02-2016,20,36,04-02-2016,20,55,Feb,2016,Business,Cary,Cary,12.391918,Meeting,19,39.13237263157895,Thursday,Evening
05-02-2016,11,47,05-02-2016,12,7,Feb,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408,Friday,Morning
05-02-2016,13,22,05-02-2016,13,41,Feb,2016,Business,Durham,Cary,16.737136,Meeting,19,52.854113684210525,Friday,Afternoon
06-02-2016,16,20,06-02-2016,16,53,Feb,2016,Business,Cary,Raleigh,18.346476,Between Offices,33,33.35722909090909,Saturday,Afternoon
06-02-2016,18,57,06-02-2016,19,21,Feb,2016,Business,Raleigh,Cary,14.48406,Errand/Supplies,24,36.21015,Saturday,Afternoon
06-02-2016,19,28,06-02-2016,19,37,Feb,2016,Business,Edgehill Farms,Whitebridge,5.149888000000001,Meal/Entertain,9,34.33258666666667,Saturday,Evening
07-02-2016,16,49,07-02-2016,17,1,Feb,2016,Business,Cary,Apex,9.012303999999999,Errand/Supplies,12,45.06151999999999,Sunday,Afternoon
07-02-2016,18,3,07-02-2016,18,17,Feb,2016,Business,Apex,Cary,9.173238,Customer Visit,14,39.31387714285714,Sunday,Afternoon
07-02-2016,18,39,07-02-2016,18,53,Feb,2016,Business,Cary,Morrisville,9.816974,Temporary Site,14,42.072745714285716,Sunday,Afternoon
07-02-2016,20,22,07-02-2016,20,40,Feb,2016,Business,Morrisville,Cary,9.816974,Meeting,18,32.72324666666667,Sunday,Evening
08-02-2016,12,57,08-02-2016,13,8,Feb,2016,Business,Whitebridge,Edgehill Farms,6.9201619999999995,Meal/Entertain,11,37.74633818181818,Monday,Morning
08-02-2016,14,0,08-02-2016,14,10,Feb,2016,Business,Edgehill Farms,Whitebridge,4.345218,Meal/Entertain,10,26.071308000000002,Monday,Afternoon
09-02-2016,10,54,09-02-2016,11,7,Feb,2016,Personal,Whitebridge,Northwoods,8.529501999999999,Meal/Entertain,13,39.3669323076923,Tuesday,Morning
09-02-2016,11,43,09-02-2016,11,50,Feb,2016,Personal,Northwoods,Tanglewood,4.82802,Meal/Entertain,7,41.383028571428575,Tuesday,Morning
09-02-2016,13,36,09-02-2016,13,52,Feb,2016,Personal,Tanglewood,Preston,8.207633999999999,Meal/Entertain,16,30.778627499999995,Tuesday,Afternoon
09-02-2016,13,58,09-02-2016,14,2,Feb,2016,Personal,Preston,Whitebridge,2.41401,Meal/Entertain,4,36.210150000000006,Tuesday,Afternoon
09-02-2016,18,55,09-02-2016,19,11,Feb,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,16,36.8136525,Tuesday,Afternoon
09-02-2016,20,24,09-02-2016,20,40,Feb,2016,Business,Morrisville,Cary,9.816974,Meal/Entertain,16,36.8136525,Tuesday,Evening
11-02-2016,16,28,11-02-2016,17,10,Feb,2016,Business,Cary,Raleigh,27.841582000000002,Meal/Entertain,42,39.77368857142858,Thursday,Afternoon
11-02-2016,17,49,11-02-2016,18,10,Feb,2016,Business,Eastgate,Walnut Terrace,9.173238,Meal/Entertain,21,26.209251428571427,Thursday,Afternoon
11-02-2016,18,24,11-02-2016,18,46,Feb,2016,Business,Raleigh,Morrisville,21.72609,Temporary Site,22,59.25297272727273,Thursday,Afternoon
11-02-2016,20,36,11-02-2016,20,51,Feb,2016,Business,Morrisville,Cary,9.816974,Temporary Site,15,39.267896,Thursday,Evening
12-02-2016,8,21,12-02-2016,8,42,Feb,2016,Business,Cary,Durham,13.67939,Temporary Site,21,39.08397142857143,Friday,Morning
12-02-2016,10,45,12-02-2016,10,52,Feb,2016,Business,Durham,Morrisville,4.184284,Temporary Site,7,35.865291428571425,Friday,Morning
12-02-2016,11,14,12-02-2016,11,35,Feb,2016,Business,Morrisville,Raleigh,27.35878,Customer Visit,21,78.16794285714286,Friday,Morning
12-02-2016,13,2,12-02-2016,13,36,Feb,2016,Business,Raleigh,Cary,28.96812,Meeting,34,51.12021176470588,Friday,Afternoon
12-02-2016,14,49,12-02-2016,15,6,Feb,2016,Business,Cary,Morrisville,13.518456,Meeting,17,47.71219764705883,Friday,Afternoon
12-02-2016,15,33,12-02-2016,16,6,Feb,2016,Business,Morrisville,Cary,18.50741,Customer Visit,33,33.64983636363636,Friday,Afternoon
13-02-2016,14,21,13-02-2016,14,41,Feb,2016,Business,Cary,Morrisville,14.323126,Meeting,20,42.969378000000006,Saturday,Afternoon
14-02-2016,0,50,14-02-2016,1,0,Feb,2016,Personal,Jackson Heights,East Elmhurst,2.896812,Meeting,10,17.380872000000004,Sunday,Night
14-02-2016,14,7,14-02-2016,14,40,Feb,2016,Business,East Elmhurst,New York,13.035654,Meeting,33,23.701189090909086,Sunday,Afternoon
14-02-2016,14,46,14-02-2016,15,3,Feb,2016,Business,Midtown,Midtown West,3.21868,Meeting,17,11.360047058823529,Sunday,Afternoon
14-02-2016,16,35,14-02-2016,17,2,Feb,2016,Business,New York,Long Island City,20.92142,Meeting,27,46.492044444444446,Sunday,Afternoon
14-02-2016,17,6,14-02-2016,17,29,Feb,2016,Business,Long Island City,Jamaica,22.369826,Meeting,23,58.35606782608695,Sunday,Afternoon
16-02-2016,3,21,16-02-2016,4,13,Feb,2016,Business,Katunayaka,Unknown Location,70.328158,Customer Visit,52,81.14787461538461,Tuesday,Night
16-02-2016,8,29,16-02-2016,9,34,Feb,2016,Business,Unknown Location,Colombo,22.691694,Customer Visit,65,20.946179076923077,Tuesday,Morning
16-02-2016,10,31,16-02-2016,10,41,Feb,2016,Business,Colombo,Colombo,4.184284,Customer Visit,10,25.105704,Tuesday,Morning
16-02-2016,11,32,16-02-2016,12,2,Feb,2016,Business,Colombo,Colombo,7.24203,Customer Visit,30,14.48406,Tuesday,Morning
16-02-2016,12,39,16-02-2016,12,42,Feb,2016,Business,Colombo,Colombo,2.735878,Customer Visit,3,54.71756,Tuesday,Morning
16-02-2016,13,43,16-02-2016,13,55,Feb,2016,Business,Colombo,Colombo,2.896812,Temporary Site,12,14.48406,Tuesday,Afternoon
16-02-2016,16,34,16-02-2016,17,10,Feb,2016,Business,Colombo,Colombo,9.65604,Temporary Site,36,16.093400000000003,Tuesday,Afternoon
16-02-2016,17,17,16-02-2016,17,26,Feb,2016,Business,Colombo,Nugegoda,1.7702740000000001,Meal/Entertain,9,11.801826666666669,Tuesday,Afternoon
16-02-2016,17,40,16-02-2016,17,44,Feb,2016,Business,Nugegoda,Unknown Location,5.793624,Errand/Supplies,4,86.90436000000001,Tuesday,Afternoon
17-02-2016,13,18,17-02-2016,14,4,Feb,2016,Business,Unknown Location,Colombo,23.657297999999997,Temporary Site,46,30.8573452173913,Wednesday,Afternoon
17-02-2016,15,17,17-02-2016,15,22,Feb,2016,Business,Colombo,Colombo,2.735878,Meal/Entertain,5,32.830536,Wednesday,Afternoon
17-02-2016,15,33,17-02-2016,16,17,Feb,2016,Business,Colombo,Katunayaka,34.439876,Temporary Site,44,46.96346727272727,Wednesday,Afternoon
17-02-2016,16,38,17-02-2016,16,43,Feb,2016,Business,Katunayaka,Katunayaka,0.80467,Errand/Supplies,5,9.65604,Wednesday,Afternoon
18-02-2016,8,19,18-02-2016,8,27,Feb,2016,Business,Unknown Location,Unknown Location,37.81949,Temporary Site,8,283.646175,Thursday,Morning
18-02-2016,14,3,18-02-2016,14,45,Feb,2016,Business,Unknown Location,Islamabad,20.438617999999998,Temporary Site,42,29.198025714285713,Thursday,Afternoon
18-02-2016,15,16,18-02-2016,15,31,Feb,2016,Business,Islamabad,Unknown Location,9.65604,Temporary Site,15,38.62416,Thursday,Afternoon
18-02-2016,18,44,18-02-2016,18,58,Feb,2016,Business,Unknown Location,Islamabad,8.368568,Customer Visit,14,35.865291428571425,Thursday,Afternoon
18-02-2016,19,27,18-02-2016,20,8,Feb,2016,Business,Islamabad,Unknown Location,16.0934,Meeting,41,23.55131707317073,Thursday,Evening
19-02-2016,9,2,19-02-2016,9,14,Feb,2016,Business,Unknown Location,Unknown Location,29.450922000000002,Meeting,12,147.25461,Friday,Morning
19-02-2016,9,21,19-02-2016,9,51,Feb,2016,Business,Unknown Location,Unknown Location,18.024607999999997,Meeting,30,36.049215999999994,Friday,Morning
19-02-2016,10,21,19-02-2016,10,48,Feb,2016,Business,Unknown Location,Islamabad,12.230984,Meeting,27,27.179964444444444,Friday,Morning
19-02-2016,11,20,19-02-2016,11,26,Feb,2016,Personal,Islamabad,Islamabad,2.41401,Meeting,6,24.1401,Friday,Morning
19-02-2016,11,45,19-02-2016,11,50,Feb,2016,Personal,Islamabad,Islamabad,1.60934,Meeting,5,19.31208,Friday,Morning
19-02-2016,12,9,19-02-2016,12,27,Feb,2016,Business,Islamabad,Unknown Location,11.748182,Temporary Site,18,39.160606666666666,Friday,Morning
19-02-2016,16,26,19-02-2016,16,45,Feb,2016,Business,Unknown Location,Islamabad,5.63269,Temporary Site,19,17.78744210526316,Friday,Afternoon
19-02-2016,17,9,19-02-2016,17,20,Feb,2016,Business,Islamabad,Islamabad,6.759228,Temporary Site,11,36.86851636363637,Friday,Afternoon
19-02-2016,20,8,19-02-2016,20,30,Feb,2016,Personal,Islamabad,Unknown Location,21.887024,Temporary Site,22,59.69188363636364,Friday,Evening
19-02-2016,20,34,19-02-2016,20,51,Feb,2016,Personal,Unknown Location,Unknown Location,4.02335,Temporary Site,17,14.200058823529412,Friday,Evening
20-02-2016,7,59,20-02-2016,8,32,Feb,2016,Personal,Unknown Location,Islamabad,23.174496,Temporary Site,33,42.13544727272727,Saturday,Morning
20-02-2016,10,48,20-02-2016,10,56,Feb,2016,Personal,Islamabad,Islamabad,4.82802,Temporary Site,8,36.210150000000006,Saturday,Morning
20-02-2016,11,45,20-02-2016,11,53,Feb,2016,Personal,Islamabad,Islamabad,2.41401,Temporary Site,8,18.105075000000003,Saturday,Morning
20-02-2016,12,41,20-02-2016,13,17,Feb,2016,Business,Islamabad,R?walpindi,29.611855999999996,Temporary Site,36,49.35309333333333,Saturday,Morning
20-02-2016,14,50,20-02-2016,15,54,Feb,2016,Business,R?walpindi,R?walpindi,37.175754000000005,Meeting,64,34.852269375000006,Saturday,Afternoon
20-02-2016,16,59,20-02-2016,17,54,Feb,2016,Personal,R?walpindi,Unknown Location,26.55411,Meeting,55,28.968120000000003,Saturday,Afternoon
20-02-2016,18,0,20-02-2016,18,3,Feb,2016,Business,Unknown Location,Unknown Location,5.149888000000001,Errand/Supplies,3,102.99776000000001,Saturday,Afternoon
20-02-2016,19,28,20-02-2016,19,49,Feb,2016,Business,Unknown Location,Unknown Location,12.391918,Errand/Supplies,21,35.405480000000004,Saturday,Evening
21-02-2016,9,7,21-02-2016,9,46,Feb,2016,Business,Unknown Location,Islamabad,23.33543,Errand/Supplies,39,35.900661538461534,Sunday,Morning
21-02-2016,11,39,21-02-2016,11,43,Feb,2016,Business,Unknown Location,Islamabad,3.8624159999999996,Errand/Supplies,4,57.93624,Sunday,Morning
21-02-2016,11,47,21-02-2016,12,1,Feb,2016,Business,Islamabad,Islamabad,7.402963999999999,Errand/Supplies,14,31.726988571428567,Sunday,Morning
21-02-2016,12,13,21-02-2016,12,35,Feb,2016,Business,Islamabad,Unknown Location,14.162192000000001,Meal/Entertain,22,38.62416,Sunday,Morning
21-02-2016,12,51,21-02-2016,13,12,Feb,2016,Business,Unknown Location,Unknown Location,13.357522000000001,Temporary Site,21,38.164348571428576,Sunday,Morning
21-02-2016,13,33,21-02-2016,14,30,Feb,2016,Business,Unknown Location,Unknown Location,36.532018,Temporary Site,57,38.45475578947369,Sunday,Afternoon
21-02-2016,14,36,21-02-2016,15,3,Feb,2016,Business,Unknown Location,Islamabad,20.92142,Temporary Site,27,46.492044444444446,Sunday,Afternoon
21-02-2016,15,14,21-02-2016,15,31,Feb,2016,Business,Islamabad,Noorpur Shahan,13.035654,Temporary Site,17,46.008190588235294,Sunday,Afternoon
21-02-2016,15,36,21-02-2016,15,41,Feb,2016,Business,Noorpur Shahan,Unknown Location,3.5405480000000003,Meal/Entertain,5,42.48657600000001,Sunday,Afternoon
21-02-2016,16,4,21-02-2016,16,32,Feb,2016,Business,Unknown Location,Unknown Location,15.610598,Meal/Entertain,28,33.45128142857143,Sunday,Afternoon
21-02-2016,23,15,21-02-2016,23,52,Feb,2016,Business,Unknown Location,R?walpindi,32.1868,Meeting,37,52.19481081081081,Sunday,Evening
22-02-2016,21,54,22-02-2016,22,9,Feb,2016,Business,Morrisville,Cary,13.035654,Customer Visit,15,52.142616,Monday,Evening
24-02-2016,14,30,24-02-2016,14,35,Feb,2016,Business,Whitebridge,Preston,2.41401,Customer Visit,5,28.968120000000003,Wednesday,Afternoon
24-02-2016,15,19,24-02-2016,15,25,Feb,2016,Business,Preston,Whitebridge,2.735878,Errand/Supplies,6,27.35878,Wednesday,Afternoon
25-02-2016,16,27,25-02-2016,16,35,Feb,2016,Business,Whitebridge,Heritage Pines,4.9889540000000006,Errand/Supplies,8,37.41715500000001,Thursday,Afternoon
25-02-2016,16,47,25-02-2016,17,2,Feb,2016,Business,Heritage Pines,Whitebridge,5.149888000000001,Errand/Supplies,15,20.599552000000003,Thursday,Afternoon
25-02-2016,17,16,25-02-2016,17,36,Feb,2016,Business,Whitebridge,Tanglewood,9.65604,Meal/Entertain,20,28.968120000000003,Thursday,Afternoon
25-02-2016,18,22,25-02-2016,18,39,Feb,2016,Business,Tanglewood,Whitebridge,9.334171999999999,Meal/Entertain,17,32.944136470588234,Thursday,Afternoon
26-02-2016,9,6,26-02-2016,9,29,Feb,2016,Business,Whitebridge,Westpark Place,10.138842,Meal/Entertain,23,26.44915304347826,Friday,Morning
26-02-2016,11,5,26-02-2016,11,11,Feb,2016,Personal,Westpark Place,Whitebridge,2.735878,Meal/Entertain,6,27.35878,Friday,Morning
26-02-2016,11,35,26-02-2016,11,59,Feb,2016,Business,Cary,Durham,17.059003999999998,Meeting,24,42.64750999999999,Friday,Morning
26-02-2016,13,1,26-02-2016,13,24,Feb,2016,Business,Durham,Cary,15.932466,Meeting,23,41.56295478260869,Friday,Afternoon
26-02-2016,14,38,26-02-2016,14,46,Feb,2016,Personal,Whitebridge,Westpark Place,3.057746,Meeting,8,22.933094999999998,Friday,Afternoon
26-02-2016,15,0,26-02-2016,15,18,Feb,2016,Personal,Westpark Place,Hazelwood,6.759228,Meeting,18,22.53076,Friday,Afternoon
26-02-2016,17,1,26-02-2016,17,12,Feb,2016,Personal,Hazelwood,Whitebridge,3.21868,Meeting,11,17.556436363636365,Friday,Afternoon
28-02-2016,5,22,28-02-2016,5,38,Feb,2016,Business,Whitebridge,Waverly Place,12.391918,Meeting,16,46.4696925,Sunday,Night
28-02-2016,9,26,28-02-2016,9,42,Feb,2016,Business,Waverly Place,Whitebridge,10.943512,Meeting,16,41.03817,Sunday,Morning
29-02-2016,11,7,29-02-2016,11,14,Feb,2016,Personal,Whitebridge,Westpark Place,3.379614,Meeting,7,28.96812,Monday,Morning
29-02-2016,11,30,29-02-2016,11,40,Feb,2016,Business,Cary,Apex,6.115492,Meeting,10,36.692952,Monday,Morning
29-02-2016,12,36,29-02-2016,12,48,Feb,2016,Business,Apex,Cary,9.012303999999999,Meeting,12,45.06151999999999,Monday,Morning
29-02-2016,14,55,29-02-2016,15,3,Feb,2016,Business,Whitebridge,Hazelwood,4.184284,Meeting,8,31.38213,Monday,Afternoon
29-02-2016,16,40,29-02-2016,17,0,Feb,2016,Business,Hazelwood,Whitebridge,10.621644,Customer Visit,20,31.864932,Monday,Afternoon
01-03-2016,18,47,01-03-2016,19,10,Mar,2016,Business,Whitebridge,Wayne Ridge,12.87472,Meal/Entertain,23,33.58622608695652,Tuesday,Afternoon
01-03-2016,21,27,01-03-2016,21,45,Mar,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meeting,18,42.915733333333336,Tuesday,Evening
03-03-2016,9,45,03-03-2016,9,52,Mar,2016,Personal,Whitebridge,Westpark Place,3.5405480000000003,Meeting,7,30.34755428571429,Thursday,Morning
03-03-2016,11,4,03-03-2016,11,10,Mar,2016,Business,Westpark Place,Whitebridge,3.7014819999999995,Errand/Supplies,6,37.01481999999999,Thursday,Morning
03-03-2016,14,44,03-03-2016,14,58,Mar,2016,Business,Whitebridge,Northwoods,8.368568,Meal/Entertain,14,35.865291428571425,Thursday,Afternoon
03-03-2016,15,27,03-03-2016,15,48,Mar,2016,Business,Cary,Raleigh,12.230984,Customer Visit,21,34.94566857142857,Thursday,Afternoon
03-03-2016,16,2,03-03-2016,16,42,Mar,2016,Business,Raleigh,Cary,27.841582000000002,Meeting,40,41.762373000000004,Thursday,Afternoon
